[DEBUG] 2021-02-17 20:35:22.897 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-17 20:35:22.909 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-17 20:35:22.913 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-17 20:35:23.011 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-17 20:35:23.019 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-17 20:35:23.342 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-17 20:35:23.346 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-17 20:35:23.360 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-17 20:35:23.591 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-17 20:35:23.607 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-17 20:35:23.608 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-17 20:35:23.623 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-17 20:35:23.771 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-17 20:35:23.771 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-17 20:35:23.771 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-17 20:35:23.771 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3db64bd4
[DEBUG] 2021-02-17 20:35:23.772 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5a8ba37c
[DEBUG] 2021-02-17 20:35:23.772 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@352e787a
[DEBUG] 2021-02-17 20:35:23.773 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-17 20:35:23.773 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-17 20:35:23.773 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-17 20:35:23.774 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-17 20:35:23.774 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-17 20:35:23.774 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-17 20:35:23.775 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-17 20:35:23.775 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-17 20:35:23.775 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-17 20:35:23.776 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-17 20:35:23.776 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-17 20:35:23.776 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-17 20:35:23.777 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-17 20:35:23.777 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-17 20:35:23.777 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2e34384c
