[DEBUG] 2021-02-17 21:04:15.029 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-17 21:04:15.045 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-17 21:04:15.053 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-17 21:04:15.205 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-17 21:04:15.209 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-17 21:04:15.504 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-17 21:04:15.506 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-17 21:04:15.512 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-17 21:04:16.001 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-17 21:04:16.067 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-17 21:04:16.070 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-17 21:04:16.106 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-17 21:04:16.331 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@65eabaab
[DEBUG] 2021-02-17 21:04:16.332 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@65eabaab
[DEBUG] 2021-02-17 21:04:16.332 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@65eabaab
[DEBUG] 2021-02-17 21:04:16.332 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@47ad69f7
[DEBUG] 2021-02-17 21:04:16.333 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@100c567f
[DEBUG] 2021-02-17 21:04:16.334 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@30669dac
[DEBUG] 2021-02-17 21:04:16.336 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6ff415ad
[DEBUG] 2021-02-17 21:04:16.336 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6ff415ad
[DEBUG] 2021-02-17 21:04:16.336 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@6ff415ad
[DEBUG] 2021-02-17 21:04:16.338 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1128620c
