[DEBUG] 2021-02-17 20:59:43.819 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-17 20:59:43.833 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-17 20:59:43.856 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-17 20:59:44.021 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-17 20:59:44.026 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-17 20:59:44.409 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-17 20:59:44.411 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-17 20:59:44.422 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-17 20:59:44.803 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-17 20:59:44.821 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-17 20:59:44.822 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-17 20:59:44.842 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-17 20:59:44.999 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-17 20:59:44.999 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-17 20:59:44.999 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-17 20:59:44.999 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3db64bd4
[DEBUG] 2021-02-17 20:59:44.999 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5a8ba37c
[DEBUG] 2021-02-17 20:59:45.001 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@352e787a
[DEBUG] 2021-02-17 20:59:45.002 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-17 20:59:45.002 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-17 20:59:45.003 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-17 20:59:45.003 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-17 20:59:45.004 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-17 20:59:45.004 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-17 20:59:45.005 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-17 20:59:45.005 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-17 20:59:45.005 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-17 20:59:45.006 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-17 20:59:45.006 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-17 20:59:45.006 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-17 20:59:45.007 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-17 20:59:45.007 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-17 20:59:45.007 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-17 20:59:45.007 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3fa76c61
[DEBUG] 2021-02-17 20:59:45.008 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3fa76c61
[DEBUG] 2021-02-17 20:59:45.008 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@3fa76c61
[DEBUG] 2021-02-17 20:59:45.008 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7b3315a5
[DEBUG] 2021-02-17 20:59:45.008 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7b3315a5
[DEBUG] 2021-02-17 20:59:45.008 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@7b3315a5
[DEBUG] 2021-02-17 20:59:45.009 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@2ce45a7b
[DEBUG] 2021-02-17 20:59:45.009 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@2ce45a7b
[DEBUG] 2021-02-17 20:59:45.010 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@42f9c19a
[DEBUG] 2021-02-17 20:59:45.010 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@42f9c19a
[DEBUG] 2021-02-17 20:59:45.011 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@149f5761
[DEBUG] 2021-02-17 20:59:45.011 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@149f5761
[DEBUG] 2021-02-17 20:59:45.011 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@5fad41be
[DEBUG] 2021-02-17 20:59:45.012 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@629ae7e
[DEBUG] 2021-02-17 20:59:45.012 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@42fcc7e6
[DEBUG] 2021-02-17 20:59:45.012 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@42fcc7e6
[DEBUG] 2021-02-17 20:59:45.013 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@7c3ebc6b
[DEBUG] 2021-02-17 20:59:45.013 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@7c3ebc6b
[DEBUG] 2021-02-17 20:59:45.021 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@1dc2de84
[DEBUG] 2021-02-17 20:59:45.021 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@1dc2de84
[DEBUG] 2021-02-17 20:59:45.022 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@44de0113
[DEBUG] 2021-02-17 20:59:45.022 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@44de0113
[DEBUG] 2021-02-17 20:59:45.024 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@5177e388
[DEBUG] 2021-02-17 20:59:45.024 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@5177e388
[DEBUG] 2021-02-17 20:59:45.025 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3047254d
[DEBUG] 2021-02-17 20:59:45.025 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3047254d
[DEBUG] 2021-02-17 20:59:45.026 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@655523dd
[DEBUG] 2021-02-17 20:59:45.026 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@655523dd
[DEBUG] 2021-02-17 20:59:45.027 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@21a66d45
[DEBUG] 2021-02-17 20:59:45.027 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@21a66d45
[DEBUG] 2021-02-17 20:59:45.029 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@24e08d59
[DEBUG] 2021-02-17 20:59:45.029 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@24e08d59
[DEBUG] 2021-02-17 20:59:45.031 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@4f82663e
[DEBUG] 2021-02-17 20:59:45.031 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@4f82663e
[DEBUG] 2021-02-17 20:59:45.032 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@10667848
[DEBUG] 2021-02-17 20:59:45.032 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@10667848
[DEBUG] 2021-02-17 20:59:45.033 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@7bb35cc6
[DEBUG] 2021-02-17 20:59:45.033 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7bb35cc6
[DEBUG] 2021-02-17 20:59:45.034 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7bb35cc6
[DEBUG] 2021-02-17 20:59:45.035 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@256aa5f2
[DEBUG] 2021-02-17 20:59:45.036 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@4441d567
[DEBUG] 2021-02-17 20:59:45.036 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@4441d567
[DEBUG] 2021-02-17 20:59:45.036 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@4441d567
[DEBUG] 2021-02-17 20:59:45.037 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@48535004
[DEBUG] 2021-02-17 20:59:45.037 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@1aa99005
[DEBUG] 2021-02-17 20:59:45.037 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@1aa99005
[DEBUG] 2021-02-17 20:59:45.038 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@33b082c5
[DEBUG] 2021-02-17 20:59:45.038 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@33b082c5
[DEBUG] 2021-02-17 20:59:45.039 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@14379273
[DEBUG] 2021-02-17 20:59:45.039 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@14379273
[DEBUG] 2021-02-17 20:59:45.040 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@2257fadf
[DEBUG] 2021-02-17 20:59:45.040 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@2257fadf
[DEBUG] 2021-02-17 20:59:45.040 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@1fde4f40
[DEBUG] 2021-02-17 20:59:45.040 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@1fde4f40
[DEBUG] 2021-02-17 20:59:45.041 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7ce9e05a
[DEBUG] 2021-02-17 20:59:45.042 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@26a4551a
[DEBUG] 2021-02-17 20:59:45.042 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@26a4551a
[DEBUG] 2021-02-17 20:59:45.042 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@26a4551a
