[DEBUG] 2021-02-19 21:07:10.365 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-19 21:07:10.375 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-19 21:07:10.379 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-19 21:07:10.465 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-19 21:07:10.472 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-19 21:07:10.736 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-19 21:07:10.738 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-19 21:07:10.741 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-19 21:07:10.962 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-19 21:07:10.982 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-19 21:07:10.983 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-19 21:07:11.001 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-19 21:07:11.143 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@16c8b7bd
[DEBUG] 2021-02-19 21:07:11.144 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@16c8b7bd
[DEBUG] 2021-02-19 21:07:11.144 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@16c8b7bd
[DEBUG] 2021-02-19 21:07:11.144 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6e106680
[DEBUG] 2021-02-19 21:07:11.144 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@37c2eacb
[DEBUG] 2021-02-19 21:07:11.145 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@159a48a6
[DEBUG] 2021-02-19 21:07:11.146 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@719843e5
[DEBUG] 2021-02-19 21:07:11.146 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@719843e5
[DEBUG] 2021-02-19 21:07:11.146 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@719843e5
[DEBUG] 2021-02-19 21:07:11.146 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7cab1508
[DEBUG] 2021-02-19 21:07:11.147 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7cab1508
[DEBUG] 2021-02-19 21:07:11.147 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7cab1508
[DEBUG] 2021-02-19 21:07:11.147 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3bb8aabc
[DEBUG] 2021-02-19 21:07:11.148 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3bb8aabc
[DEBUG] 2021-02-19 21:07:11.148 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@3bb8aabc
[DEBUG] 2021-02-19 21:07:11.148 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@287f7811
[DEBUG] 2021-02-19 21:07:11.149 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@287f7811
[DEBUG] 2021-02-19 21:07:11.149 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@287f7811
[DEBUG] 2021-02-19 21:07:11.149 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3051e0b2
[DEBUG] 2021-02-19 21:07:11.149 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3051e0b2
[DEBUG] 2021-02-19 21:07:11.150 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3051e0b2
[DEBUG] 2021-02-19 21:07:11.150 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2d5f7182
[DEBUG] 2021-02-19 21:07:11.150 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2d5f7182
[DEBUG] 2021-02-19 21:07:11.150 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2d5f7182
[DEBUG] 2021-02-19 21:07:11.151 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8ed9cf
[DEBUG] 2021-02-19 21:07:11.151 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8ed9cf
[DEBUG] 2021-02-19 21:07:11.151 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@8ed9cf
[DEBUG] 2021-02-19 21:07:11.152 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@153d4abb
[DEBUG] 2021-02-19 21:07:11.152 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@153d4abb
[DEBUG] 2021-02-19 21:07:11.152 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@64bfd6fd
[DEBUG] 2021-02-19 21:07:11.153 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@64bfd6fd
[DEBUG] 2021-02-19 21:07:11.153 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2ba33e2c
[DEBUG] 2021-02-19 21:07:11.153 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2ba33e2c
[DEBUG] 2021-02-19 21:07:11.154 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@6dcd5639
[DEBUG] 2021-02-19 21:07:11.154 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@1d25c1c
[DEBUG] 2021-02-19 21:07:11.155 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@9255c05
[DEBUG] 2021-02-19 21:07:11.155 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@9255c05
[DEBUG] 2021-02-19 21:07:11.156 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1931d99
[DEBUG] 2021-02-19 21:07:11.156 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1931d99
[DEBUG] 2021-02-19 21:07:11.162 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@6a0659ac
[DEBUG] 2021-02-19 21:07:11.163 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6a0659ac
[DEBUG] 2021-02-19 21:07:11.164 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@236134a1
[DEBUG] 2021-02-19 21:07:11.164 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@236134a1
[DEBUG] 2021-02-19 21:07:11.165 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@37b72ea
[DEBUG] 2021-02-19 21:07:11.165 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@37b72ea
