[DEBUG] 2021-02-19 20:19:23.993 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-19 20:19:23.998 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-19 20:19:24.023 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-19 20:19:24.118 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-19 20:19:24.119 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-19 20:19:24.487 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-19 20:19:24.489 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-19 20:19:24.492 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-19 20:19:24.833 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-19 20:19:24.852 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-19 20:19:24.853 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-19 20:19:24.870 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-19 20:19:25.031 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-19 20:19:25.031 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-19 20:19:25.031 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5f80fa43
[DEBUG] 2021-02-19 20:19:25.033 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3db64bd4
[DEBUG] 2021-02-19 20:19:25.033 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5a8ba37c
[DEBUG] 2021-02-19 20:19:25.034 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@352e787a
[DEBUG] 2021-02-19 20:19:25.035 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-19 20:19:25.035 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-19 20:19:25.035 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3cbcd8f3
[DEBUG] 2021-02-19 20:19:25.035 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-19 20:19:25.036 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-19 20:19:25.036 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7ec25216
[DEBUG] 2021-02-19 20:19:25.036 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-19 20:19:25.036 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-19 20:19:25.037 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@705f83a7
[DEBUG] 2021-02-19 20:19:25.037 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-19 20:19:25.037 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-19 20:19:25.038 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2679311f
[DEBUG] 2021-02-19 20:19:25.039 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-19 20:19:25.039 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-19 20:19:25.039 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2e34384c
[DEBUG] 2021-02-19 20:19:25.040 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3fa76c61
[DEBUG] 2021-02-19 20:19:25.040 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3fa76c61
[DEBUG] 2021-02-19 20:19:25.040 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@3fa76c61
[DEBUG] 2021-02-19 20:19:25.041 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7b3315a5
[DEBUG] 2021-02-19 20:19:25.041 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7b3315a5
[DEBUG] 2021-02-19 20:19:25.041 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@7b3315a5
[DEBUG] 2021-02-19 20:19:25.042 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@2ce45a7b
[DEBUG] 2021-02-19 20:19:25.042 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@2ce45a7b
[DEBUG] 2021-02-19 20:19:25.043 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@42f9c19a
[DEBUG] 2021-02-19 20:19:25.043 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@42f9c19a
[DEBUG] 2021-02-19 20:19:25.044 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@149f5761
